time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
1498,0,0,0,0,744.075678,923.6276028,1091.170703,1081.880017
1499,0,0,0,0,744.7892747,924.4283243,1092.034369,1082.535169
1500,0,0,0,0,745.5905648,925.1063273,1092.728493,1083.390101
1501,0,0,0,0,746.3805134,925.7900185,1093.432898,1084.042887
1502,0,0,0,0,747.2372743,926.6407328,1094.102549,1084.841383
1503,0,0,0,0,747.8822005,927.3564922,1094.743436,1085.564128
1504,0,0,0,0,748.5780865,928.094095,1095.451766,1086.241519
1505,0,0,0,0,749.3800564,928.7640354,1096.274216,1087.113105
1506,0,0,0,0,750.1889467,929.6069332,1097.137859,1087.827608
1507,0,0,0,0,750.9285356,930.2428145,1097.899131,1088.487542
1508,0,0,0,0,751.6593757,930.877756,1098.645311,1089.147474
1509,0,0,0,0,752.3386007,931.7122399,1099.474501,1089.880344
1510,0,0,0,0,753.1957118,932.5624427,1100.32932,1090.707399
1511,0,0,0,0,753.9508018,933.2351181,1101.122157,1091.425851
1512,0,0,0,0,754.6701443,934.018314,1101.846147,1092.122306
1513,0,0,0,0,755.4126504,934.7186609,1102.576114,1092.805205
1514,0,0,0,0,756.2487285,935.55023,1103.384947,1093.677684
1515,0,0,0,0,756.9001889,936.2206144,1104.079212,1094.510249
1516,0,0,0,0,757.5971074,937.0409775,1104.931945,1095.148402
1517,0,0,0,0,758.2602481,937.7343436,1105.674216,1096.014429
1518,0,0,0,0,758.9526736,938.4705418,1106.43529,1096.697099
1519,0,0,0,0,759.7234506,939.3308719,1107.161133,1097.346469
1520,0,0,0,0,760.3557431,940.0046206,1107.957795,1098.020237
1521,0,0,0,0,761.2034588,940.664117,1108.803749,1098.713184
1522,0,0,0,0,762.0163218,941.3698885,1109.645218,1099.521164
1523,0,0,0,0,762.8867847,942.1829902,1110.519704,1100.173055
1524,0,0,0,0,763.7215065,942.8165912,1111.216614,1100.809815
1525,0,0,0,0,764.5380528,943.6584006,1111.939539,1101.547798
1526,0,0,0,0,765.1844472,944.4045437,1112.806423,1102.236564
1527,0,0,0,0,765.8939839,945.1296312,1113.644643,1102.932638
1528,0,0,0,0,766.5560379,945.7996579,1114.498925,1103.635076
1529,0,0,0,0,767.2566405,946.566127,1115.353982,1104.31279
1530,0,0,0,0,768.1305839,947.4456845,1116.196474,1104.944352
1531,0,0,0,0,768.925793,948.1115494,1117.040374,1105.631723
1532,0,0,0,0,769.6832896,948.8714662,1117.740968,1106.359709
1533,0,0,0,0,770.3334933,949.7158862,1118.396222,1106.999223
1534,0,0,0,0,771.1089405,950.5080951,1119.26851,1107.641035
1535,0,0,0,0,771.8777303,951.245877,1120.103889,1108.440859
1536,0,0,0,0,772.7479361,952.1007377,1120.79556,1109.18412
1537,0,0,0,0,773.5528487,952.8059756,1121.476255,1109.946602
1538,0,0,0,0,774.2826387,953.6566874,1122.283154,1110.627337
1539,0,0,0,0,774.9800924,954.4779415,1122.970844,1111.304883
1540,0,0,0,0,775.8476222,955.1202276,1123.702711,1112.153616
1541,0,0,0,0,776.7240091,955.7980858,1124.37298,1112.918293
1542,0,0,0,0,777.5143328,956.4540528,1125.239136,1113.582765
1543,0,0,0,0,778.355188,957.0856529,1126.109084,1114.321726
1544,0,0,0,0,779.228697,957.9670403,1126.96869,1115.162313
1545,0,0,0,0,780.0573181,958.7065317,1127.689436,1115.947631
1546,0,1,0,0,780.7027823,958.7065317,1128.349705,1116.729927
1547,0,1,0,0,781.3581732,958.7065317,1129.057144,1117.610675
1548,0,1,0,0,781.9889916,958.7065317,1129.937509,1118.319327
1549,0,1,0,0,782.8341579,958.7065317,1130.787092,1119.106565
1550,0,1,0,0,783.5772575,958.7065317,1131.663239,1119.82974
1551,0,1,0,0,784.302171,958.7065317,1132.333156,1120.651198
1552,0,1,0,0,785.1312398,958.7065317,1133.125241,1121.499988
1553,0,1,0,0,785.7764151,958.7065317,1133.970082,1122.223909
1554,0,1,0,0,786.4774609,958.7065317,1134.721439,1122.930007
1555,0,1,0,0,787.2039911,958.7065317,1135.466146,1123.655708
1556,0,0,0,0,787.8515142,959.5111906,1136.231016,1124.435738
1557,0,0,0,0,788.5763977,960.3551915,1137.062673,1125.095813
1558,0,0,0,0,789.4051156,961.173282,1137.93184,1125.838558
1559,0,0,0,0,790.0688463,962.0184761,1138.670572,1126.591759
1560,0,0,0,0,790.7167944,962.8973202,1139.302354,1127.321799
1561,0,0,0,0,791.4845301,963.7569081,1140.006105,1128.076381
1562,0,0,0,0,792.301617,964.4552981,1140.706386,1128.815151
1563,0,0,0,0,793.1166918,965.1342772,1141.50831,1129.541721
1564,0,0,0,0,793.9487915,965.9196143,1142.236385,1130.377143
1565,0,0,0,0,794.711659,966.6750871,1142.927528,1131.194085
1566,0,0,0,0,795.379476,967.5034409,1143.778017,1131.835087
1567,0,0,0,0,796.2305512,968.2809929,1144.607609,1132.574107
1568,0,0,0,0,796.8854274,969.018716,1145.279295,1133.41137
1569,0,0,0,0,797.5964455,969.892576,1145.976168,1134.218572
1570,0,0,0,0,798.3891341,970.7513275,1146.772446,1134.953341
1571,0,0,0,0,799.0697302,971.6040392,1147.437747,1135.649841
1572,0,0,0,0,799.8256645,972.3904026,1148.093373,1136.350767
1573,0,0,0,0,800.6628135,973.1691794,1148.949165,1137.158178
1574,0,0,0,0,801.4221478,974.0162617,1149.614922,1137.921462
1575,0,0,0,0,802.0924611,974.7080772,1150.270137,1138.717471
1576,0,0,0,0,802.8757284,975.4030703,1150.948829,1139.516341
1577,0,0,0,0,803.6866974,976.1392103,1151.607362,1140.166324
1578,0,0,0,0,804.5076912,976.9632431,1152.38359,1141.035117
1579,0,0,0,0,805.3241392,977.6342532,1153.095612,1141.856338
1580,0,0,0,0,806.1997332,978.387664,1153.745238,1142.525165
1581,0,0,0,0,807.0035827,979.2409407,1154.576303,1143.173529
1582,0,0,0,0,807.8133966,980.090055,1155.345886,1143.834442
1583,0,0,0,0,808.6117036,980.8029447,1156.11439,1144.616549
1584,0,0,0,0,809.3613152,981.4613602,1156.836905,1145.381068
1585,0,0,0,0,810.2042018,982.2933771,1157.616912,1146.03872
1586,0,0,0,0,810.959773,982.9608947,1158.380695,1146.750616
1587,0,0,0,0,811.8018371,983.7377546,1159.207522,1147.54998
1588,0,0,0,0,812.4634366,984.531205,1159.981988,1148.349767
1589,0,0,0,0,813.2747372,985.2026248,1160.727918,1149.067513
1590,0,0,0,0,813.9510595,985.8563665,1161.452269,1149.89424
1591,0,0,0,0,814.6004512,986.5722493,1162.264493,1150.662026
1592,0,0,0,0,815.4295332,987.3214168,1162.985116,1151.370566
1593,0,0,0,0,816.1946426,987.9603293,1163.724688,1152.004349
1594,0,0,0,0,816.8325803,988.7767487,1164.513121,1152.657908
1595,0,0,0,0,817.6523641,989.5442466,1165.21306,1153.302283
1596,0,0,0,0,818.50319,990.1941228,1166.094025,1154.14326
1597,0,0,0,0,819.3410481,990.9647153,1166.733478,1154.948516
1598,0,0,0,0,820.0175361,991.6230476,1167.488676,1155.677751
1599,0,0,0,0,820.6858137,992.4094555,1168.304176,1156.321184
1600,0,0,0,0,821.5044041,993.2700983,1169.01126,1156.972543
1601,0,0,0,0,822.3273009,994.1103924,1169.672186,1157.799399
1602,0,0,0,0,822.9713345,994.9748533,1170.450516,1158.466364
1603,0,0,0,0,823.6377814,995.6191482,1171.195897,1159.20075
1604,0,0,0,0,824.500554,996.4232646,1172.051104,1160.038969
1605,0,0,0,0,825.2982625,997.0547766,1172.682669,1160.670547
1606,0,0,0,0,826.1756025,997.744738,1173.510913,1161.323137
1607,0,0,0,0,827.0551995,998.4278028,1174.237814,1162.190898
1608,0,0,0,0,827.7476467,999.2171961,1174.933373,1162.885197
1609,0,0,0,0,828.40824,999.8810274,1175.623182,1163.595587
1610,0,0,0,0,829.2005961,1000.525674,1176.462487,1164.304717
1611,0,0,0,0,829.8848704,1001.27323,1177.269403,1165.042492
1612,0,0,0,0,830.5760497,1002.066535,1177.921481,1165.686032
1613,0,0,0,0,831.4407758,1002.910725,1178.740863,1166.523467
1614,0,0,0,0,832.2311409,1003.575157,1179.447128,1167.163302
1615,0,0,0,0,832.9239877,1004.306818,1180.218573,1168.016311
1616,0,0,0,0,833.5627719,1005.016563,1180.986974,1168.655174
1617,0,0,0,0,834.4094823,1005.871681,1181.674586,1169.427453
1618,0,0,0,0,835.2434184,1006.5626,1182.445417,1170.174137
1619,0,0,0,0,835.919536,1007.212232,1183.323471,1170.981567
1620,0,0,0,0,836.7711042,1007.860073,1184.187262,1171.693519
1621,0,0,0,0,837.410214,1008.628883,1185.048147,1172.536
1622,0,0,0,0,838.072416,1009.445783,1185.713801,1173.413207
1623,0,0,0,0,838.7703369,1010.208434,1186.345833,1174.057423
1624,0,0,0,0,839.423911,1010.959474,1187.206126,1174.933504
1625,3,0,0,0,836.273911,1011.757089,1187.956151,1175.800231
1626,3,0,0,0,833.123911,1012.607862,1188.696771,1176.475954
1627,3,0,0,0,829.973911,1013.332209,1189.560801,1177.120063
1628,3,0,0,0,826.823911,1014.107343,1190.408449,1177.813337
1629,3,0,0,0,823.673911,1014.942745,1191.267316,1178.464254
1630,3,0,0,0,820.523911,1015.748111,1192.107782,1179.289769
1631,3,0,0,0,817.373911,1016.616666,1192.933523,1180.070597
1632,3,0,0,0,814.223911,1017.280276,1193.784147,1180.907731
1633,3,0,0,0,811.073911,1017.931635,1194.433009,1181.777604
1634,3,0,0,0,807.923911,1018.667457,1195.115153,1182.646885
1635,3,0,0,0,804.773911,1019.547395,1195.770637,1183.370889
1636,3,0,0,0,801.623911,1020.414118,1196.574452,1184.114614
1637,3,0,0,0,798.473911,1021.112343,1197.42771,1184.960539
1638,3,0,0,0,795.323911,1021.879359,1198.148617,1185.686009
1639,3,0,0,0,792.173911,1022.682745,1198.781504,1186.425404
1640,3,0,0,0,789.023911,1023.410557,1199.645706,1187.089294
1641,3,0,0,0,785.873911,1024.189778,1200.490329,1187.749788
1642,3,0,0,0,782.723911,1024.915031,1201.262517,1188.547087
1643,3,0,0,0,779.573911,1025.704021,1201.967502,1189.31228
1644,3,0,0,1,776.423911,1026.407411,1202.645121,1189.31228
1645,3,0,0,1,773.273911,1027.246153,1203.482258,1189.31228
1646,3,0,0,1,770.123911,1027.880957,1204.339557,1189.31228
1647,3,0,0,1,766.973911,1028.556974,1205.112272,1189.31228
1648,3,0,0,1,763.823911,1029.413348,1205.95737,1189.31228
1649,3,0,0,1,760.673911,1030.121663,1206.784376,1189.31228
1650,0,0,0,1,761.3416919,1030.811905,1207.65232,1189.31228
1651,0,0,0,1,762.0329022,1031.532284,1208.294216,1189.31228
1652,0,0,0,1,762.8815235,1032.297191,1209.037433,1189.31228
1653,0,0,0,1,763.6549572,1032.947915,1209.809801,1189.31228
1654,0,0,0,0,764.4808575,1033.669444,1210.460601,1190.145112
1655,0,0,0,0,765.1300054,1034.370137,1211.148005,1190.794266
1656,0,0,0,0,765.8754826,1035.133896,1211.980776,1191.557805
1657,0,0,0,0,766.7523776,1035.87309,1212.631499,1192.215133
1658,0,0,0,0,767.4828122,1036.708507,1213.501083,1192.980719
1659,0,0,0,0,768.2157136,1037.345773,1214.323834,1193.775232
1660,0,0,0,0,768.9104867,1038.042353,1215.039674,1194.422264
1661,0,0,0,0,769.5559142,1038.794509,1215.803376,1195.233187
1662,0,0,0,0,770.3980434,1039.445888,1216.684546,1196.101692
1663,0,0,0,0,771.144817,1040.230314,1217.391868,1196.751328
1664,0,0,0,0,771.8672383,1040.929962,1218.091415,1197.420928
1665,0,0,0,0,772.6055885,1041.709856,1218.957342,1198.120358
1666,0,0,0,0,773.400723,1042.529014,1219.754179,1198.962992
1667,0,0,0,0,774.1810139,1043.288165,1220.496022,1199.724108
1668,0,0,0,0,774.8322588,1044.026607,1221.15169,1200.552655
1669,0,0,0,0,775.5478932,1044.883688,1221.84309,1201.327903
1670,0,0,0,0,776.3913756,1045.681154,1222.496239,1202.189572
1671,0,0,0,0,777.2632935,1046.429048,1223.317197,1202.858336
1672,0,0,0,0,778.0008817,1047.226833,1224.011082,1203.62002
1673,0,0,0,0,778.7258956,1047.890038,1224.867486,1204.319785
1674,0,0,0,0,779.3846431,1048.688637,1225.621114,1205.02751
1675,0,0,0,0,780.1143681,1049.406226,1226.297517,1205.775876
1676,0,0,0,0,780.9296776,1050.078195,1227.132266,1206.494219
1677,0,0,0,0,781.7438834,1050.923244,1227.819057,1207.135497
1678,0,0,0,0,782.4834823,1051.682579,1228.52642,1207.975923
1679,0,0,0,0,783.3065783,1052.516482,1229.207273,1208.620681
1680,0,0,0,0,783.9927366,1053.262641,1230.088227,1209.388923
1681,0,0,0,0,784.868418,1054.102425,1230.878376,1210.240377
1682,0,0,0,0,785.7147623,1054.974713,1231.54692,1211.032507
1683,0,0,0,0,786.4691667,1055.687511,1232.371832,1211.707578
1684,0,0,0,0,787.3330627,1056.322134,1233.190629,1212.398846
1685,0,0,0,0,788.0849758,1057.110845,1233.842804,1213.200118
1686,0,0,0,0,788.7613196,1057.86588,1234.613864,1213.980907
1687,0,0,0,0,789.6235327,1058.549829,1235.469476,1214.616185
1688,0,0,0,0,790.2931847,1059.292695,1236.195217,1215.387062
1689,0,0,0,0,791.0220448,1060.102023,1236.9623,1216.117372
1690,0,0,0,0,791.903745,1060.963311,1237.667049,1216.934347
1691,0,0,0,0,792.7842325,1061.685057,1238.347878,1217.570313
1692,0,0,0,0,793.5431978,1062.350181,1239.212268,1218.355993
1693,0,0,0,0,794.2392793,1063.013007,1239.939875,1219.107022
1694,0,0,0,0,795.0325591,1063.694156,1240.601753,1219.911194
1695,0,0,0,0,795.6737614,1064.408148,1241.335736,1220.725001
1696,0,0,0,0,796.4337685,1065.211443,1242.125166,1221.536068
1697,0,0,0,0,797.2681362,1066.058878,1242.823279,1222.24541
1698,0,0,0,0,798.1278464,1066.751745,1243.475979,1222.99805
1699,0,0,0,0,798.795761,1067.478563,1244.304845,1223.859452
1700,0,0,0,0,799.5385635,1068.275537,1245.071791,1224.680089
1701,0,0,0,0,800.2706278,1068.930994,1245.927964,1225.344395
1702,0,0,0,0,801.1509656,1069.623639,1246.716546,1226.055446
1703,0,0,0,0,801.8292417,1070.401981,1247.474586,1226.779912
1704,0,0,0,0,802.6242424,1071.21606,1248.328737,1227.42794
1705,0,0,0,0,803.4067788,1071.885722,1249.050365,1228.254262
1706,0,0,0,0,804.0460078,1072.519645,1249.710103,1229.038035
1707,0,0,0,0,804.7359586,1073.303367,1250.384817,1229.672912
1708,0,0,0,0,805.5138677,1074.102058,1251.114476,1230.31935
1709,0,0,0,0,806.3068573,1074.764671,1251.902395,1231.13658
1710,0,0,0,0,806.9831791,1075.605405,1252.639434,1231.939504
1711,0,0,0,0,807.7603524,1076.317792,1253.334864,1232.671993
1712,0,0,0,0,808.4461246,1076.952908,1253.972262,1233.502491
1713,0,0,0,0,809.0908856,1077.592514,1254.643498,1234.226097
1714,0,0,0,0,809.7709712,1078.371227,1255.508377,1235.049937
1715,0,0,0,0,810.6443272,1079.072918,1256.378712,1235.735624
1716,0,0,0,0,811.4137474,1079.77239,1257.145221,1236.378501
1717,0,0,0,0,812.1498523,1080.495203,1258.02086,1237.215688
1718,0,0,0,0,812.8637237,1081.128624,1258.848789,1237.845777
1719,0,0,0,0,813.7391193,1081.774918,1259.511386,1238.707715
1720,0,0,0,0,814.4552378,1082.475469,1260.224801,1239.375438
1721,0,0,0,0,815.3159973,1083.135339,1261.047425,1240.071253
1722,0,0,0,0,816.0388729,1083.949781,1261.89655,1240.753678
1723,0,0,0,0,816.6740294,1084.775698,1262.737846,1241.582748
1724,0,0,0,0,817.3493729,1085.550089,1263.584976,1242.250385
1725,0,0,0,0,818.004411,1086.29619,1264.429254,1243.016218
1726,0,0,0,0,818.6914865,1087.004619,1265.083092,1243.784476
1727,0,0,0,0,819.3567014,1087.860743,1265.816058,1244.498797
1728,0,0,0,0,819.9896657,1088.59773,1266.522934,1245.157972
1729,0,0,0,0,820.7565741,1089.468911,1267.17766,1245.948067
1730,0,0,0,0,821.5278177,1090.285415,1267.896033,1246.703574
1731,0,0,0,0,822.3570623,1091.043208,1268.64527,1247.56249
1732,0,0,0,0,823.1155844,1091.718566,1269.478923,1248.238363
1733,0,0,0,0,823.7744119,1092.393921,1270.211558,1248.989957
1734,0,0,0,0,824.5796939,1093.02511,1270.895009,1249.636014
1735,0,0,0,0,825.2812043,1093.694866,1271.654704,1250.323804
1736,0,0,0,0,826.0320541,1094.507466,1272.510039,1250.986166
1737,0,0,0,0,826.7390768,1095.258072,1273.173805,1251.73987
1738,0,0,0,0,827.5925085,1095.897939,1274.007856,1252.483934
1739,0,0,0,0,828.4039336,1096.619937,1274.67002,1253.154365
1740,0,0,0,0,829.1699659,1097.334666,1275.512552,1253.886671
1741,0,0,0,0,829.8653197,1098.183576,1276.304603,1254.582117
1742,0,0,0,0,830.7473131,1098.905104,1277.020477,1255.307268
1743,0,0,0,0,831.5147198,1099.725652,1277.669784,1256.177501
1744,0,0,0,0,832.2763267,1100.584837,1278.310535,1256.891642
1745,0,0,0,0,832.9500174,1101.272274,1279.113945,1257.614785
1746,0,0,0,0,833.7517185,1101.926271,1279.816573,1258.324427
1747,0,0,0,0,834.4379654,1102.590199,1280.640736,1259.053392
1748,0,0,1,0,835.1096436,1103.227408,1280.640736,1259.818441
1749,0,0,1,0,835.8643413,1104.03772,1280.640736,1260.486201
1750,0,0,1,0,836.6008737,1104.88738,1280.640736,1261.140266
1751,0,0,1,0,837.2614706,1105.686153,1280.640736,1261.963816
1752,0,0,1,0,838.1285127,1106.376041,1280.640736,1262.650931
1753,0,0,1,0,838.8725018,1107.052134,1280.640736,1263.378592
1754,0,0,1,0,839.6694768,1107.819028,1280.640736,1264.011984
1755,0,0,1,0,840.4699721,1108.674872,1280.640736,1264.812829
1756,0,0,1,0,841.1418761,1109.382066,1280.640736,1265.449964
1757,0,0,1,0,841.9563954,1110.058423,1280.640736,1266.152841
1758,0,0,0,0,842.7192908,1110.725879,1281.475996,1266.912535
1759,0,0,0,0,843.4357518,1111.592369,1282.16513,1267.638018
1760,0,0,0,0,844.2810318,1112.285508,1282.841685,1268.329939
1761,0,0,0,0,844.9356827,1113.037343,1283.715427,1268.990323
1762,0,0,0,0,845.6293178,1113.819738,1284.372647,1269.660979
1763,0,0,0,0,846.4819035,1114.513222,1285.180535,1270.305115
1764,0,0,0,0,847.2999276,1115.3168,1285.972693,1271.163158
1765,0,0,0,0,848.1006844,1115.972677,1286.791424,1271.88894
1766,0,0,0,0,848.8504317,1116.832439,1287.474384,1272.550715
1767,0,0,0,0,849.6694778,1117.668819,1288.324542,1273.202219
1768,0,0,0,0,850.5218895,1118.543251,1289.005689,1273.985741
1769,0,0,0,0,851.3451665,1119.28852,1289.687429,1274.789876
1770,0,0,0,0,852.0713757,1120.058533,1290.462471,1275.606783
1771,0,0,0,0,852.9354911,1120.916871,1291.217865,1276.424301
1772,0,0,0,0,853.7564237,1121.743928,1291.879792,1277.057781
1773,0,0,0,0,854.5086108,1122.394814,1292.535972,1277.69168
1774,0,0,0,0,855.2241498,1123.164762,1293.401132,1278.362645
1775,0,0,0,0,856.0066311,1123.873395,1294.27486,1279.161742
1776,0,0,0,0,856.839395,1124.615866,1295.038407,1279.946948
1777,0,0,0,0,857.7118302,1125.310497,1295.763121,1280.710468
1778,0,0,0,0,858.5664687,1126.05657,1296.55753,1281.554764
1779,0,0,0,0,859.2237034,1126.906721,1297.202967,1282.19075
1780,0,0,0,0,860.0139436,1127.617871,1297.946971,1282.915384
1781,0,0,0,0,860.7380262,1128.272859,1298.617238,1283.586503
1782,0,0,0,0,861.372888,1128.944783,1299.326177,1284.314613
1783,0,0,0,0,862.0271999,1129.71887,1300.165696,1285.082617
1784,0,0,0,0,862.7290157,1130.456275,1300.995483,1285.770059
1785,0,0,0,0,863.4165745,1131.13299,1301.805492,1286.412481
1786,0,0,0,0,864.2670774,1131.907039,1302.664732,1287.172655
1787,0,0,0,0,864.9456086,1132.542958,1303.474616,1287.952876
1788,0,0,0,0,865.6270045,1133.387174,1304.354289,1288.637439
1789,0,0,0,0,866.4891215,1134.059666,1305.118915,1289.449128
1790,0,0,0,0,867.1780509,1134.833264,1305.862275,1290.232765
1791,0,0,0,0,868.031608,1135.486248,1306.638127,1290.954827
1792,0,0,0,0,868.6980581,1136.1573,1307.478565,1291.665011
1793,0,0,0,0,869.330993,1136.972373,1308.118907,1292.317025
1794,0,0,0,0,870.0826607,1137.832796,1308.762465,1293.067253
1795,0,0,0,0,870.93699,1138.525146,1309.477218,1293.921245
1796,0,0,0,0,871.7658644,1139.203961,1310.255404,1294.664063
1797,0,0,0,0,872.5834915,1139.886106,1311.057716,1295.367045
1798,0,0,0,0,873.3132567,1140.745402,1311.80419,1296.089717
1799,0,0,0,0,874.0090285,1141.461008,1312.611988,1296.810053
1800,0,0,0,0,874.671037,1142.192586,1313.403582,1297.644729
1801,0,0,0,0,875.3917572,1143.007648,1314.100713,1298.376056
1802,0,0,0,0,876.1097155,1143.854715,1314.973613,1299.062285
1803,0,0,0,0,876.8312495,1144.638657,1315.70331,1299.777489
1804,0,0,0,0,877.5152798,1145.371105,1316.373009,1300.611433
1805,0,0,0,0,878.2386247,1146.137558,1317.249567,1301.421773
1806,0,0,0,0,879.0807143,1146.933634,1318.032027,1302.114167
1807,0,0,0,0,879.8673844,1147.815179,1318.810432,1302.982799
1808,0,0,0,0,880.5329478,1148.640376,1319.535798,1303.749801
1809,0,0,0,0,881.3859884,1149.380138,1320.408868,1304.483418
1810,0,0,0,0,882.2651102,1150.195115,1321.128515,1305.122459
1811,0,0,0,0,883.0557148,1150.899344,1321.766564,1305.934259
1812,0,0,0,0,883.7678019,1151.615902,1322.560403,1306.611797
1813,0,0,0,0,884.5098206,1152.380091,1323.383999,1307.255205
1814,0,0,0,0,885.3783682,1153.231718,1324.188528,1308.120739
1815,0,0,0,0,886.0099503,1153.9298,1325.017964,1308.994465
1816,0,0,0,0,886.8266137,1154.666515,1325.695472,1309.858618
1817,0,0,0,0,887.63707,1155.436218,1326.539407,1310.735169
1818,0,0,0,0,888.2963788,1156.188297,1327.351246,1311.587549
1819,0,0,0,0,888.9639037,1156.839894,1328.03248,1312.300301
1820,0,0,0,0,889.8032321,1157.681411,1328.691658,1313.028847
1821,0,0,0,0,890.5877345,1158.55023,1329.389439,1313.880399
1822,0,0,0,0,891.4681175,1159.345621,1330.26459,1314.562284
1823,0,0,0,0,892.2482661,1160.207666,1331.080715,1315.288969
1824,0,0,0,0,892.9563384,1161.024538,1331.788864,1315.967811
1825,0,0,0,0,893.8169026,1161.695452,1332.650345,1316.72813
1826,0,0,0,0,894.6438339,1162.396264,1333.486142,1317.593946
1827,0,0,0,0,895.3644081,1163.245569,1334.330099,1318.293928
1828,0,0,0,0,896.1268622,1163.948187,1335.179754,1319.132256
1829,0,0,0,0,896.920572,1164.72012,1335.958895,1319.786182
1830,0,0,0,0,897.6912359,1165.423152,1336.757401,1320.645697
1831,0,0,0,0,898.5341585,1166.139015,1337.401737,1321.481692
1832,0,0,0,0,899.2299685,1166.842683,1338.255394,1322.165905
1833,0,0,0,0,899.9250214,1167.643327,1338.994909,1322.917329
1834,0,0,0,0,900.5822035,1168.480929,1339.666564,1323.557855
1835,0,0,0,0,901.4570958,1169.140694,1340.3862,1324.393861
1836,0,0,0,0,902.1127498,1169.958957,1341.069359,1325.163481
1837,0,0,0,0,902.9254953,1170.750854,1341.731754,1326.038434
1838,0,0,0,0,903.7742804,1171.559397,1342.37504,1326.749483
1839,0,0,0,0,904.6063817,1172.386051,1343.035398,1327.37963
1840,0,0,0,0,905.4245444,1173.198984,1343.913473,1328.240195
1841,0,0,0,0,906.1485353,1174.046274,1344.772002,1329.008227
1842,0,0,0,0,906.9392843,1174.700064,1345.501703,1329.740004
1843,0,0,0,0,907.7557403,1175.534259,1346.23878,1330.585411
1844,0,0,0,0,908.4164835,1176.361171,1347.08362,1331.220822
1845,0,0,0,0,909.1303632,1177.039021,1347.928125,1331.952849
1846,0,0,0,0,909.8820888,1177.910115,1348.643722,1332.706172
1847,0,0,0,0,910.675679,1178.546335,1349.43953,1333.342808
1848,0,0,0,0,911.440813,1179.407647,1350.127268,1334.04498
1849,0,0,0,0,912.1745455,1180.172859,1350.932127,1334.925385
1850,0,0,0,0,912.8819051,1180.852329,1351.706705,1335.608055
1851,0,0,0,0,913.6636551,1181.629297,1352.396624,1336.36074
1852,0,0,0,0,914.508737,1182.334995,1353.201849,1337.048114
1853,0,0,0,0,915.2239901,1183.098055,1353.945989,1337.79087
1854,0,0,0,0,915.9104432,1183.842392,1354.601012,1338.637131
1855,0,0,0,0,916.7883472,1184.610458,1355.292105,1339.384044
1856,0,1,0,0,917.4869256,1184.610458,1356.053629,1340.243609
1857,0,1,0,0,918.3236094,1184.610458,1356.770486,1341.1207
1858,0,1,0,0,919.1203998,1184.610458,1357.599084,1341.869331
1859,0,1,0,0,919.7887234,1184.610458,1358.385915,1342.652891
1860,0,1,0,0,920.4966271,1184.610458,1359.025941,1343.446711
1861,0,1,0,0,921.3783569,1184.610458,1359.812679,1344.081055
1862,0,1,0,0,922.1809829,1184.610458,1360.550982,1344.899356
1863,0,1,0,0,922.8428894,1184.610458,1361.349795,1345.739768
1864,0,1,0,0,923.609338,1184.610458,1361.988721,1346.573047
1865,0,1,0,0,924.3465777,1184.610458,1362.831865,1347.412523
1866,0,0,0,0,925.0826705,1185.411066,1363.542919,1348.047096
1867,0,0,0,0,925.8533307,1186.064943,1364.251092,1348.709331
1868,0,0,0,0,926.6819319,1186.853796,1365.024589,1349.480389
1869,0,0,0,0,927.4939729,1187.685941,1365.818157,1350.110759
1870,0,0,0,0,928.2352534,1188.398973,1366.653993,1350.834958
1871,0,0,0,0,929.016098,1189.166951,1367.478312,1351.635305
1872,0,0,0,0,929.7567384,1189.993059,1368.181788,1352.484424
1873,0,0,0,0,930.5530762,1190.633505,1368.832911,1353.24391
1874,0,0,0,0,931.3426357,1191.374912,1369.702516,1353.908592
1875,0,0,0,0,931.9945001,1192.0787,1370.489422,1354.748593
1876,0,0,0,1,932.7843918,1192.792264,1371.227188,1354.748593
1877,0,0,0,1,933.4811706,1193.467667,1371.895359,1354.748593
1878,0,0,0,1,934.2462577,1194.240262,1372.753631,1354.748593
1879,0,0,0,1,935.0183057,1195.014209,1373.560217,1354.748593
1880,0,0,0,1,935.6828357,1195.889672,1374.419418,1354.748593
1881,0,0,0,1,936.3597024,1196.700242,1375.064275,1354.748593
1882,0,0,0,1,937.1073587,1197.550385,1375.878761,1354.748593
1883,0,0,0,1,937.7775615,1198.420219,1376.620069,1354.748593
1884,0,0,0,1,938.5852679,1199.226653,1377.425128,1354.748593
1885,0,0,0,1,939.430916,1199.868395,1378.10367,1354.748593
1886,0,0,0,0,940.1049419,1200.590391,1378.864315,1355.408669
1887,0,0,0,0,940.976547,1201.468469,1379.504832,1356.145256
1888,0,0,0,0,941.7666502,1202.160565,1380.21323,1356.786619
1889,0,0,0,0,942.5716471,1202.907943,1380.864722,1357.454698
1890,0,0,0,0,943.2228767,1203.672103,1381.726656,1358.230808
1891,0,0,0,0,944.0803224,1204.351164,1382.470759,1359.020543
1892,0,0,0,0,944.8323444,1205.090465,1383.143505,1359.801141
1893,0,0,0,0,945.4957819,1205.952051,1383.932456,1360.572092
1894,0,0,0,0,946.186187,1206.813465,1384.669301,1361.313588
1895,0,0,0,0,946.9522598,1207.586235,1385.515118,1362.049836
1896,0,0,0,0,947.6647175,1208.460642,1386.347202,1362.80913
1897,0,0,0,0,948.4989273,1209.164367,1387.143984,1363.493126
