time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
86,55.41144605415606,115.96892976689563,56.88967032496117,1.6105415546538941,132.16745249507142,0.738370362276302,174.73767643435443
87,55.41535016438561,115.97824132176724,56.796060405091,1.6087090192997207,131.98310867049082,0.7354185552781262,174.8650736669143
88,55.41939029348683,115.98787322140215,56.902663805090874,1.6056821110941601,132.09928405841197,0.7344684343519702,175.09335521467818
89,55.52357112707889,116.39783634134133,57.00948751168992,1.5994610158096851,132.51599552705193,0.7335200578581127,175.52254884116687
90,55.72789750839832,117.30814191612161,57.01653873124419,1.6056459251238488,133.73326046879512,0.7365734861319282,176.05268312978632
91,56.032374443330134,118.41880155040418,57.12382489600802,1.5962370367912329,135.05109681485175,0.7396287815475104,176.98378750458122
92,56.23700710558,119.52982723039683,57.331353670540075,1.6076345548192934,136.66952305021212,0.7476860085831114,178.01589225127537
93,56.44180084198984,120.54123133557316,57.43913295824384,1.6198386896481125,138.0885582288952,0.75274523388843,179.04902853858508
94,56.64676117799958,121.25302665069297,57.447170908041564,1.6368496583340517,139.60822198948674,0.7568065263537865,179.88322843978852
95,56.65189382325696,121.56522637812672,57.55547592118081,1.6434676847372969,140.52853457096364,0.757869957181213,180.31852495453364
96,56.65720467737808,121.67784415048732,57.564056658172056,1.650892999713277,141.04951682879903,0.7599355999574937,180.25495203086408
97,56.66269983586041,121.49089404357157,57.57292204585541,1.6519258413079256,140.67119025134153,0.7610035307291827,179.89254458744063
98,56.56838559615044,120.90439058961366,57.582081284594274,1.6481664549567439,140.09357697646138,0.7580738280796313,179.43133853593386
99,56.374268463867814,120.21834879085213,57.491543855593115,1.6304150936876167,138.7166998084547,0.7501465732080501,178.67137080356045
100,56.28035515918738,119.43278413341177,57.40131952833601,1.6122720183273156,137.1405822351961,0.74322185001063,177.9126793557335
101,56.1866526233809,118.8477126015006,57.41141836814226,1.5937374977116072,135.56524844552771,0.7392997451637484,177.45530321879474
102,56.19316802551938,118.46315069192231,57.321850743834446,1.572411808898882,134.39072334687233,0.7363803482092791,177.79928250279215
103,56.199908769337185,118.67911542890307,57.432627335514134,1.5414952373871846,133.8170325830558,0.7374637516420224,178.44465842426567
104,56.40688250025868,119.29562437923131,57.44375914243919,1.6273880773345293,133.94420255232228,0.7405500509992753,179.19147332899797
105,56.61409711258767,119.81269566770827,57.455257490996566,1.634890631782351,134.27226042552465,0.7416393449525464,179.73977071468605
106,56.721560756859986,120.73034799290569,57.66713404276299,1.6236032128819302,135.3012341644698,0.7447317354014288,180.58959525348365
107,56.92928184735876,121.54860064322689,57.77940080264579,1.6295261421236042,136.83115254039666,0.7488273275696337,181.6409928143628
108,57.13726906979194,122.16747351326563,57.69207012709465,1.6370597505685651,138.06204515256266,0.7529262301031804,182.69401048523665
109,57.24553138913095,122.88698712045642,57.80515473237466,1.648204379083001,139.293942446912,0.7580285551707415,182.54869659478365
110,57.354078057608945,123.50716262200875,57.918667702889486,1.6405603785743375,140.4268757347964,0.7621344185661297,181.90510073390647
111,57.362918622876684,123.92802183211593,57.932622499542944,1.6481281102292837,141.36087721171646,0.7652439398129094,181.36327377675667
112,57.37206293631357,123.94958723942865,58.04703296812581,1.6405079457533782,141.79597997604935,0.7663572422711101,180.82326790124966
113,57.28152116149061,123.57188202478073,58.06191334771355,1.642100267611685,141.53221804772485,0.765474453246012,180.28513660898983
114,57.191303782781624,122.8949300791537,57.97727827905945,1.6413054692702664,140.669626386809,0.7635957040989634,179.5489347445213
115,57.00142161411818,121.81875602186497,57.89314281296638,1.6409239554380204,139.20824091195192,0.760721130360187,178.61471851381307
116,56.711885807883135,120.6433852189621,57.809522418618705,1.644556142308435,137.14809851865164,0.7588508718435181,177.98254550188238
117,56.52270786393684,119.46884380180369,57.62643299185474,1.6450024578007694,135.08923709728356,0.7549850727630106,177.252474689454
118,56.33389963876901,118.59515868580583,57.54389086335834,1.6434633418001394,133.83169555084,0.7501238818513378,176.82456646854754
119,56.24547335476877,117.92235758933002,57.46191280674664,1.6431392463959325,133.0755138123217,0.7462674524798986,176.49888265687764
120,56.15744160960386,117.75046905268619,57.480516046529274,1.6404306361179335,132.82073286171735,0.743415942780536,176.27548651094637
121,56.169817385699474,117.77952245722219,57.49971826591246,1.635337988169502,133.0673947425045,0.7375695157687547,176.1544427376999
122,56.18261405980566,117.90954804446795,57.51953761441971,1.6282617926570826,133.41554257759978,0.7337283394683152,176.23581750461557
123,56.29584541264122,118.44057693529969,57.63999271529852,1.621202552815277,134.36522058468097,0.7318925870370634,176.41967844807687
124,56.50952563860078,119.47264114908623,57.66110267268081,1.6149607852266636,135.71647409080043,0.7350624368938472,177.20609467988896
125,56.823669355510134,120.70577362277675,57.88288707846242,1.6423370200354765,137.86934954620241,0.7392380728463418,178.09513679177797
126,57.138291614413895,122.640008229885,58.00536601886466,1.6465318011542023,142.22389453725228,0.7454196842196018,179.486876857712
127,57.55340790937742,124.57537979932195,58.228560080639106,1.6311456864620981,143.9801577983804,0.7496074659851301,181.08138843387246
128,57.769034187283914,125.41192413402447,58.352490356873574,1.6457792479945508,142.33818922293764,0.7558016188902347,182.07874655609893
129,57.985186857605434,125.84967802932418,58.37717845235569,1.652833072122153,141.49803987285316,0.7600023495874286,183.37902773462147
130,58.1018828021249,126.18867929099545,58.40264648844717,1.6271077597182753,142.05976198698005,0.7662098707635986,184.3823099458885
131,58.11913938458434,126.32896675291782,58.52891710741954,1.6434039263138656,142.7234089880077,0.7714244012686479,184.88867262129
132,58.03697446023233,126.17058029428289,58.556013476199524,1.6509222022381163,143.28903548781392,0.7766461662432955,184.89819663256924
133,57.95540638524177,125.71356085627087,58.58395928946925,1.656063232743566,143.25669729112332,0.7808753972456822,184.51096427370885
134,57.67445402596645,124.7579504581172,58.61277877206373,1.6576276781141306,142.526451397332,0.7791123323764089,183.5270592390709
135,57.494136768002974,123.40379221248358,58.442496680605295,1.653616213754466,141.09835600035282,0.7743572164016047,182.4465665975633
136,57.01447452502187,121.85113034004287,58.273138304311665,1.591229530258995,137.9724704863279,0.7656103008735875,181.1695727625995
137,56.63548774732897,119.90001018318095,58.10472946491136,1.6276683334588344,133.44885542904987,0.7568718442486495,180.09616545761241
138,56.25719743011583,118.35047821871325,57.9372965155973,1.6865333444447872,134.5275725829257,0.7471421120014662,179.42643367687873
139,55.879625121354756,117.30258206950673,57.7708663389466,1.6054252995644622,135.1086848733115,0.7394213767355914,178.96046764140468
140,55.6027929292914,116.35637051489228,57.605466343731266,1.6423449503915182,132.29225638404006,0.736709918289463,178.59835874962056
141,55.42672352948448,115.61189349974592,57.5411244605422,1.6800930636649203,131.57835234195687,0.7390080238373062,178.64019952262913
142,55.25144017133927,114.9692021421098,57.47786913614537,1.6382704211960344,133.2670390982744,0.7403159879842808,178.38608354374927
143,54.97696668407834,114.42834873921825,57.41572932648692,1.6116778197412793,132.158384106549,0.7416341128551784,178.63610539209645
144,54.803327482089145,113.78938677178601,57.35473448826085,1.6559160708379914,130.75245589707964,0.7429627081759296,178.59036056994066
145,54.730547569585326,113.55237090640931,57.19491456895065,1.6521860006010605,131.8493240475223,0.7463020913471393,179.04894542358414
146,54.65865254451443,113.51735699592338,57.23629999525365,1.6496884494778314,132.54905914951019,0.7516525875088229,179.61195705750328
147,54.68766860164139,113.68440207755222,57.27892165979494,1.6484242719586837,132.75173277106572,0.7560145295954648,180.0794932415033
148,54.71762253473348,113.7535643686797,57.32281090603542,1.6543943362406317,132.75741741458683,0.7593882583804801,180.35165231063996
149,54.648541737768525,113.72490326006371,57.46799951127718,1.6751995238412314,132.76618647018847,0.7617741225091028,180.7285330576699
150,54.6804542050845,113.79847930630795,57.51451966766755,1.6636407291600124,133.17811416417766,0.7621724785186819,181.01023461780025
151,54.81338853038477,113.87435421339896,57.562403961102596,1.680118858984616,133.39327550244002,0.7645836908453093,181.29685634551964
152,54.84737390450947,113.95259082310919,57.61168534792961,1.7126348319387663,134.01174620851697,0.7630081318156603,181.4884976833066
153,54.68244011187956,113.63325309406044,57.56239712934821,1.7127895778691808,134.33360265615227,0.7634461816228678,181.28525802202594
154,54.518617525516675,113.1164060792355,57.514572923409865,1.7089840371685017,133.85892179609135,0.7608982282852091,181.18723655284376
155,54.45593710053783,113.10211589972025,57.468246634516035,1.6492191600313264,133.3877810769201,0.7573646675863274,181.19453211051075
156,54.39443036602065,112.89044971445274,57.52345242031685,1.5602959056404162,133.5202583597345,0.7548459029956639,181.3072430078885
157,54.43412941513129,112.88147568575137,57.580224655914016,1.6518152412801927,133.85643182644182,0.751342345567728,181.32546686161905
158,54.375066893404046,112.77526294038941,57.63859789527414,1.7549781413746663,133.0963798815008,0.7508544138187843,181.24930040886787
159,54.41727598505836,112.57188152598036,57.598606829762176,1.7461855864470028,133.04018104692108,0.7523825335794931,181.2788393151023
160,54.46079039723624,112.57140236243544,57.76028624370908,1.7390385619980107,133.08791385035337,0.7529271378219979,181.61417797290432
161,54.505644342040554,112.67389718825314,57.72367096693231,1.716738057300939,133.03965670611785,0.7544886664599135,181.85540929185333
162,54.55187251625263,112.97943850140014,57.788795824134375,1.716485064110092,133.4954877890356,0.7570675661196371,182.0026244795593
163,54.599510078605434,113.38809949454344,57.955695581111236,1.7138805752809305,133.855484900947,0.7596642898813682,182.55591281396946
164,54.6485926244878,113.49995398439555,58.02440488771046,1.7137255832995004,134.51972532982344,0.7622792969882076,182.9153614071223
165,54.699156157953965,113.61507633493824,58.094958217488326,1.7148210787192353,134.9882857014036,0.7649130525216723,183.18105496057404
166,54.85123706091278,113.9335413742951,58.16738980402508,1.7163680485034305,135.7612418233132,0.7635660270419666,183.35307551277688
167,54.904872059371165,114.05542430503021,58.24173357386923,1.7275674742719467,136.0386685216564,0.7612386961913332,183.5315021787486
168,54.86009818660792,113.980800607659,58.21802307609445,1.7408203304510135,136.2206394701018,0.7589315402588163,183.71641088243234
169,54.91695274315559,113.90974593716814,58.396291408466425,1.7377275823253382,136.3072270115205,0.7586450437047815,183.90787408221064
170,54.97547325347128,114.04233601235445,58.4765711402328,1.7318901839921166,136.09850197227337,0.758379694643563,184.10596049010402
171,55.035697419181155,114.47864649780828,58.55889423156535,1.733309076216941,136.19453346928663,0.7591359842826397,184.81073478525315
172,55.19766306878802,114.81875287838459,58.6432919497021,1.7403851841920683,136.39538871009918,0.7599144063167933,185.12225732235447
173,55.26140810373762,115.162730326026,58.729794781856036,1.7607194151980028,136.40113278611355,0.7597154562757626,185.64058383579268
174,55.32697044074658,115.51065355882521,58.81843234497786,1.7687126561698738,136.61182845933175,0.7575396308239841,185.86576514028516
175,55.39438795030305,115.66259669224092,59.00923329248222,1.748765771170674,136.72753594291183,0.7563874270111025,186.09784682892976
176,55.463698391261666,115.61863308241044,59.00222521807009,1.7348795987740235,137.34831267593506,0.7552593414720411,186.53686896962094
177,55.53493934146511,115.67883516153518,59.0974345568041,1.790254949359784,137.67421309283316,0.7551558695755565,186.6828658008739
178,55.60814812433787,115.64327426535147,59.19488648361994,1.786092602326529,137.30528838798367,0.7590775045203401,186.9358654281689
179,55.68336173141217,115.71202045273729,59.29460480948246,1.7855933032256024,137.44158627604438,0.7610247363779037,187.39588952200063
180,55.76061674076204,115.98514231754925,59.39661187542375,1.7691577608222446,137.48315074866068,0.7599980510816714,187.76295301888493
181,55.83994923133957,116.46270679282955,59.60092844472791,1.7551866440900625,138.03002182824397,0.7619979293619072,188.23706382664272
182,56.02139469322666,116.94477894757222,59.70757359355673,1.7488805791459177,138.78223531958437,0.7640248456263475,188.61822253534146
183,56.1049879338373,117.3314217762904,59.81656460033951,1.747040146133146,139.73982256012638,0.7670792667866586,189.20642213533202
184,56.190762980128206,117.62269598168248,59.92791683428021,1.7496658760618755,140.40281016980063,0.7701616510311204,189.6016477438705
185,56.27875297690106,118.11865975075398,60.041643643364424,1.7515582476160603,140.771219801369,0.7732724465442424,190.20387634185806
186,56.46899008130588,118.1193685248136,60.15775624227845,1.76311768393773,141.0450678923027,0.7754120901743489,190.71307652227034
187,56.56150535368397,118.22487476382692,60.376263600681256,1.7647445493998049,141.0243654192726,0.7745810060505144,190.92920825187596
188,56.556328644918786,118.33522770567777,60.39717233229865,1.7040391463797007,141.3091176563891,0.7737796041506176,191.55222264786346
189,56.653488480495156,118.3504731209567,60.42048658533564,1.8530017120467706,141.29932393838132,0.7740082788226716,191.88206177100574
190,56.753011941500375,118.57065306396647,60.646207934728714,1.7988324151774604,140.89497742995536,0.7732674072620127,192.11865843698965
191,56.75492454283552,118.59580562070644,60.77433527678364,1.805531353012822,140.89606490261428,0.7735573479473716,192.56193604752553
192,56.859250108941225,118.6259646546707,60.804864726765764,1.8018985481737742,141.20256652026106,0.7738784390393076,192.8118084428265
193,56.96601064737901,118.76115955136714,60.93778952002921,1.799133945650165,141.4144556349361,0.7752309967449686,193.26817977700904
194,56.97522622064696,118.80141496253724,61.073099917287635,1.8044374098803215,141.8316985940648,0.7786153136536189,193.73094441791613
195,57.08691481664684,118.94675055112737,61.21078311464204,1.8106087219382925,142.1542545606045,0.7800316570478936,194.29998687279792
196,57.201092218257976,119.29718073813166,61.35082315899084,1.8060475768464437,142.28207534748753,0.7814802671962325,194.67518174120767
197,57.31777187251191,119.55271445249272,61.49320086945276,1.8143535810314249,142.71510526775094,0.7849613556324695,195.25639369637688
198,57.43696475989931,119.91335488530947,61.63789376543424,1.8131262499417504,143.05328100173077,0.7884751034290588,195.8434774962273
199,57.55867926437806,120.1790992496599,61.784876001969884,1.841165005845378,143.5965314826715,0.7910216594709323,196.43627802505733
200,57.782921044686866,120.449938547399,61.93411831295577,1.8500691758256391,143.9447778020649,0.7936011387374733,197.03463036680566
201,57.909692907603215,120.72585734433946,62.08558796288231,1.865437989993753,144.29793313598267,0.7942136206005745,197.4383599106501
202,57.93899468381592,121.00683355526171,62.239248707654426,1.8676705799358406,144.75590269360586,0.7998591471472093,197.94728248953888
203,58.170823107112184,121.3928382402309,62.29506076506223,1.8747659774119239,145.11858368908028,0.8045377215353681,198.5612045520836
204,58.30517169760487,121.88383541372096,62.55298079543565,1.8919231133237826,145.58586533773985,0.8062493063926184,199.17992336806253
205,58.34203064974816,122.27978186805704,62.71296189298053,1.9099408169677679,146.2576288776418,0.8059938222668875,199.7032272675939
206,58.58138672590809,122.68062701268956,62.874953588252446,1.9288178155877436,146.93374761724638,0.8037711461393848,200.03089591384386
207,58.72322315626767,123.08631273080117,63.03890186217721,1.9405527342422098,147.3140870099505,0.7985811100098235,200.46270060893033
208,58.86751954585488,123.39677325472584,63.204749171974896,1.9467440959984004,147.9985047560521,0.7944234995642925,200.59840463247946
209,59.01425178948436,123.81193506162228,63.37243448928599,1.9417903224647057,148.58685093257702,0.7902980529362509,200.73776361208138
210,59.16339199539998,124.13171679079404,63.54189335073608,1.9388897346711784,149.0789681512466,0.7922044595711544,201.18052592468507
211,59.31490841839571,124.35602918398487,63.81305792110764,1.936440554306134,149.47469174470382,0.7931423592051983,201.2264331277627
212,59.4687654031752,124.58477504989959,63.985857069216635,1.9412409053149715,149.57384998094437,0.7931113409685255,201.97522041887146
213,59.62492333868613,124.91784925410815,64.06021645651614,1.9488888158653226,149.67626430572665,0.7961109426230406,202.4266171220433
214,59.783338624134515,125.25513873538367,64.33605863837138,1.9593822206805032,149.4817496125537,0.7991406499446585,203.1803471992406
215,59.943963647344326,125.59652254940453,64.4133031778704,1.9707189637410099,149.59011453964052,0.8011998962594028,203.73612978493793
216,60.00674677608155,125.74187194061604,64.59186677195173,1.9696968013514968,149.60116179309543,0.8022880621422606,204.1936797417189
217,60.2716323629073,125.89105044290001,64.77166338954873,1.96831340556828,149.9146884953637,0.8064044752870861,204.95270823462297
218,60.438560764062544,126.2439140095413,64.95260442136606,1.974566367980021,150.43048655780288,0.8105484105551265,205.6129233218365
219,60.60746837281807,126.60031117280968,65.13459884082212,1.985653203831796,150.8483430760839,0.8167190902089297,206.3740305591993
220,60.77828766764688,127.06008323329603,65.41755337561055,1.9979713564803494,151.36804074694456,0.8219156843374763,207.03573361589298
221,60.95094727549366,127.52306447895266,65.60137268925575,2.008318202165924,151.78935830466236,0.827137311477367,207.5977348985915
222,61.12537205032722,127.88908243359329,65.78595957196212,2.0198910550837517,152.5120709754637,0.8303830394338044,208.3597361812901
223,61.3014831670676,128.45795813440768,65.97121513998658,2.0226871727360227,153.0359509479491,0.8326518863039264,208.92143923798378
224,61.4791982308811,128.92950643784354,66.15703904269789,2.023503761543022,153.9607678574891,0.8339428217037955,209.38254647534654
225,61.758431401733944,129.50353635300343,66.34332967642621,2.026337982690119,154.78628928243646,0.8342547681990427,210.0427615625601
226,61.93909353399015,130.17985140150336,66.52998440415314,1.9667869581854407,155.81228124990645,0.833586602937795,210.50179005546414
227,62.1210923307322,130.7582500025383,66.71689978004565,1.880847777101398,156.9385087488013,0.8299371594831148,210.95934001224512
228,62.304332512375446,131.43852588170773,66.80397177779876,2.0953175019717554,158.0647362476961,0.8253052298407577,211.41512259794249
229,62.48871599904002,132.02046850196763,66.99109602172092,2.0777931753146848,158.39072821516612,0.8216895666766107,211.46885267513977
230,62.67414210603843,132.50386351489857,67.27816801947402,2.0770718262512227,158.7162496401135,0.8230888857167497,211.52024937831163
231,62.860507751734175,132.98849323031743,67.46508339536653,2.0735504771877604,158.7410665496535,0.8235018683216403,211.96903666942043
232,63.14770767692811,133.37413710210802,67.65173812309345,2.06682615053069,158.4649465221389,0.827927164224636,212.41494387249804
233,63.33563467483564,133.5605722280133,67.83802875682177,2.0680958754010472,158.08765919294024,0.8303633944236029,213.05770618510178
234,63.524179830630665,133.84757386101552,68.12385265953307,2.0733566943170043,158.00897675065806,0.8318091542132562,213.4970651647037
235,63.713232769452325,134.23491592983197,68.20910822755754,2.0722056698123263,157.9286744215187,0.8352630163446227,214.13276918825278
236,63.902681911699254,134.52237156597837,68.3936951102639,2.0790398909594234,158.24653093979975,0.8387235342969739,214.7645738833393
237,64.092414734374,134.90971363479483,68.57751442390911,2.087056479766423,158.56232900223893,0.8451892456466272,215.49224252958928
238,64.2823180371883,135.39671526779705,68.76046895869754,2.1006525974186943,159.1758557045072,0.8486586755161707,215.91554642912067
239,64.47227821209883,135.78315039370233,68.94246337815359,2.113825450336522,159.68690295796213,0.8501303400869834,216.5342652450996
240,64.66218151491313,136.16879426549292,69.12340440997092,2.1217722960220966,160.495267885049,0.8506027501573616,217.04818730764433
241,64.85191433758789,136.5534239809118,69.30320102756792,2.12809044867065,161.40075319187608,0.8530744147281742,217.65710988653316
242,65.04136347983481,137.13681899384275,69.58176462164924,2.1235772845224252,162.30316751665833,0.8535438445977177,217.9608394303776
243,65.23041641865647,137.71876161410262,69.65900916114825,2.109830246934166,163.20232575289893,0.8570095559473709,218.45919177212596
244,65.4189615744515,138.2990374932721,69.7348513430035,2.0924468511509495,163.99804934635614,0.8594700738997222,218.95199230095596
245,65.60688857235903,138.877436094307,70.00921073030298,2.084624688761437,164.69016656502575,0.8599239360310889,219.4390761008064
246,65.79408849755296,139.35375114280694,70.18200987841198,2.079961431821944,165.27851274155068,0.8633696958207422,219.82028805597565
247,65.9804541432487,139.72778105796684,70.35317444878353,2.0780548366371243,165.36293048765233,0.8678059260197092,220.39548292438542
248,66.16588025024711,140.09932936140268,70.52263331023362,2.079302747187476,165.74326988035648,0.8742312219227047,221.06452537926725
249,66.35026373691169,140.36820506221707,70.69031862754471,2.081703098196314,165.71938861996108,0.8786442045275955,221.52729002017435
250,66.53350391855493,140.5342230168577,70.85616593734238,2.0864539178312693,165.89115215986305,0.8830435235677343,222.18366135435693
