time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
72,51.28774455,108.826588,74.88804217,1.609565838,134.7833863,0.756000525,228.9528358
73,51.2938816,109.1374463,74.99114462,1.638995661,134.9898485,0.757035848,228.9714247
74,51.3002173,109.3486629,74.99435602,1.616832763,135.1965376,0.758072414,227.6906345
75,51.30675795,109.3602493,74.59768015,1.57627737,135.8034616,0.758110266,226.5104854
76,51.31351004,109.4722174,74.60112095,1.577329712,135.9106286,0.755149449,225.2309987
77,51.22048025,109.4845797,74.50468247,1.651990028,135.718047,0.75419001,224.0521962
78,51.22767548,109.6973489,74.70836893,1.626658563,134.6257256,0.753231997,222.4741002
79,51.33510281,109.8105382,74.91218466,1.574935567,134.6336736,0.749275459,222.7967339
80,51.34276957,110.124161,75.21613416,1.564021301,135.2419001,0.746320447,224.7201213
81,51.45068326,110.5382314,75.52022208,1.66391603,135.350415,0.746367016,226.7442871
82,51.55885165,110.9527637,75.82445322,1.646620029,135.5592282,0.747415219,226.8692566
83,51.56728272,111.3677729,76.02883256,1.596933579,136.8683501,0.746465114,227.1950561
84,51.67598468,111.7832742,76.33336523,1.57085697,137.4777913,0.74551676,228.8217128
85,51.68496599,111.8992834,76.53805655,1.691190501,137.8875631,0.746570217,230.8492544
86,51.79423535,112.1158166,76.742912,1.569134476,137.5976767,0.748625548,231.5777098
87,51.80380173,112.4328908,76.94793728,1.571489212,137.108144,0.750682819,234.0071087
88,51.91367435,112.7505231,77.15313825,1.58345503,137.1189773,0.752742096,237.8374816
89,51.92386269,112.8687313,76.95852098,1.623432264,137.8301892,0.754803449,240.0688602
90,51.93437651,112.7875336,77.06409174,1.625021254,138.0417927,0.758866949,238.6012769
91,51.94522585,112.6069491,76.96985703,1.577422351,138.3538015,0.759932672,236.4347653
92,51.85642104,112.3269969,76.77582355,1.566635915,138.2662293,0.761000694,232.9693599
93,51.8679727,112.1476973,76.58199821,1.695862315,137.3790908,0.759071093,230.1050963
94,51.77989173,111.8690706,76.48838819,1.60310193,136.2924007,0.758143953,227.5420112
95,51.69218938,111.5911382,76.19500088,1.569555149,135.7061745,0.757219358,226.4801424
96,51.70487716,111.4139218,76.00184393,1.571222373,135.5204281,0.755297395,227.8195288
97,51.61796694,111.3374438,76.00892522,1.58570401,135.335178,0.753378155,229.7602106
98,51.63147089,111.1617274,75.91625294,1.663000481,134.9504412,0.751461732,230.602229
99,51.64540154,111.3867963,76.0238355,1.594312216,134.4662352,0.751548221,230.3456265
100,51.75977173,111.7126749,76.33168162,1.576039657,134.3825782,0.750637724,232.590447
101,51.87459465,111.9393885,76.53980029,1.583783258,135.2994889,0.750730342,236.0367356
102,51.88988388,112.2669627,75.6482008,1.637543481,135.9169866,0.750826184,238.2845385
103,52.0056533,112.4954243,76.15689275,1.624520802,136.2350914,0.752925357,237.1339037
104,52.0219172,112.6248004,76.66588604,1.597515708,137.0538238,0.755027977,235.9848802
105,52.03869023,112.8551193,76.97519091,1.578528697,137.7732053,0.755134161,236.5375186
106,52.05598741,113.1864097,77.08481791,1.59116028,138.3932577,0.754244029,238.5918708
107,52.17382415,113.5187013,77.19477796,1.591810977,138.6140039,0.753357706,239.4479905
108,52.19221624,113.5520245,77.40508231,1.581681323,138.6354672,0.753475323,240.6059325
109,52.21117989,113.5864106,77.51574257,1.593971864,138.6576718,0.752597012,242.3657534
110,52.23073169,113.5218916,77.62677074,1.595483158,138.6806428,0.75372291,243.1275114
111,52.25088864,113.5585007,77.53817918,1.584215775,138.3044059,0.754853161,241.9912661
112,52.17166816,113.5962714,77.44998066,1.579370298,138.3289876,0.754987909,241.857079
113,52.19308806,113.6352387,77.46218834,1.664547322,138.5544154,0.756127307,243.4250131
114,52.21516661,113.6754379,77.47481582,1.616947454,137.8807177,0.75827151,243.0951331
115,52.23792247,113.6169057,77.58787709,1.580571315,137.6079235,0.75942068,242.5675055
116,52.26137475,113.6596794,77.6013866,1.596219535,137.7360629,0.758574982,243.4421986
117,52.28554297,113.4037974,77.51535924,1.675092761,137.5651671,0.757734587,241.4192823
118,52.21044709,113.149299,77.22981038,1.643991648,136.5952679,0.758899672,236.8988286
119,52.13610752,112.9962243,77.04475583,1.589716866,135.9263983,0.760070418,233.6809112
120,52.16254509,112.8446146,77.06021191,1.585069095,136.0585923,0.759247013,232.7656057
121,52.18978107,112.7945121,76.87619541,1.624049029,135.891885,0.760429651,232.3529894
122,52.11783717,112.7459599,76.69272367,1.624257372,135.6263123,0.76161853,231.6431419
123,52.14673554,112.6990021,76.6098145,1.620094842,135.3619114,0.763813855,231.3361445
124,52.17649875,112.6536839,76.32748627,1.594762166,135.3987206,0.764015838,231.5320805
125,52.20714982,112.7100514,76.3457579,1.665860084,135.9367792,0.765224696,232.0310353
126,52.23871219,112.7681517,76.46464886,1.672989345,136.5761279,0.766440653,230.8330961
127,52.17120973,112.7280329,76.38417917,1.62455071,137.4168083,0.76466394,228.9383522
128,52.10466673,112.5897443,76.30436946,1.59414495,137.7588634,0.763894794,226.4468951
129,52.1391079,112.5533358,76.12524094,1.735372845,136.9023374,0.763133459,225.6588181
130,52.17455834,112.6188588,76.14681541,1.642635185,136.5472756,0.763380187,225.0742167
131,52.11104355,112.6863652,76.16911532,1.603932769,136.393725,0.764635235,224.8931884
132,52.14858945,112.7559081,76.19216373,1.605666403,136.6417333,0.76489887,225.2158327
133,52.1872223,112.9275418,76.21598433,1.731436903,137.2913501,0.765171365,225.6422512
134,52.22696874,113.1013211,76.14060147,1.675245089,137.3426261,0.768453,225.0725475
135,52.36785575,113.2773022,76.16604018,1.63629179,137.7956133,0.770744064,224.3068273
136,52.30991067,113.4555419,76.09232613,1.604977838,138.5503653,0.769044852,224.4451983
137,52.35316113,113.336098,76.01948569,1.616504073,139.2069369,0.76835567,224.5877701
138,52.39763507,113.2190293,75.84754592,1.621271335,138.6653846,0.767676829,223.6346543
139,52.34336069,113.0043953,75.67653459,1.61288047,138.3257662,0.76700865,223.0859645
140,52.39036648,113.0922564,75.80648017,1.610932324,137.5881409,0.768351461,223.3418162
141,52.43868113,113.1826739,75.93741183,1.712627745,136.8525696,0.769705599,224.5023265
142,52.58833354,113.4757097,76.06935949,1.66836758,136.7191146,0.77207141,224.8676147
143,52.63935278,113.6714264,76.3023538,1.645752674,137.7878396,0.772449248,225.4378015
144,52.69176808,113.9698874,76.23642612,1.624383871,138.9588101,0.769839475,226.1130096
145,52.74560874,113.8711566,76.17160858,1.653062009,138.732093,0.769242463,225.8933629
146,52.70090418,113.8752986,76.10793403,1.635387921,137.9077566,0.772658592,224.8789872
147,52.75768383,114.0823783,76.14543607,1.639762433,137.885871,0.77308825,225.1700096
148,52.81597711,114.3924612,76.18414906,1.627386363,137.8665077,0.774531836,226.1665586
149,52.8758134,114.6056132,76.22410808,1.671460518,137.9497398,0.776989755,226.8687638
150,52.93722201,114.7219003,76.26534898,1.681985693,138.335642,0.777462422,226.976756
151,53.00023206,114.641389,76.20790832,1.64456267,138.9242904,0.777950262,226.490667
152,52.96487252,114.3641456,75.95182342,1.652392214,138.8157628,0.776453706,225.4106296
153,52.93117209,114.2902367,75.7971323,1.714675074,138.2101383,0.777973196,224.4367771
154,52.99915919,114.0197288,75.64387371,1.725411978,137.3074977,0.778509181,222.9692434
155,53.06886186,114.0526882,75.59208712,1.675803636,136.8079232,0.78106212,222.408163
156,53.14030772,114.3891808,75.74181265,1.645850729,137.4114984,0.782632477,223.6536704
157,53.21352394,114.6292724,75.69309113,1.723953917,138.3183082,0.784220728,225.2059002
158,53.28853709,114.573028,75.24596404,1.694913829,138.9284391,0.787827354,224.6649868
159,53.26537316,114.4205122,75.40047347,1.675531066,138.4419788,0.788452845,223.5310641
160,53.24405744,114.2717887,75.35666216,1.651006193,137.9590163,0.790097699,223.0042657
161,53.32461443,114.2269204,75.41457339,1.727339744,137.4796418,0.792762419,222.984724
162,53.30706783,113.9859691,75.17425103,1.736932212,137.6039465,0.788447515,222.1725704
163,53.19144041,113.5489953,73.13573943,1.674584054,137.332023,0.789153507,219.567935
164,53.17775392,113.4160583,72.79908346,1.679895681,136.5639646,0.786880915,217.970946
165,53.16602906,113.4872159,73.26432841,1.690467461,136.4998657,0.784630269,217.28173
166,53.15628535,113.562524,73.73151995,1.701899715,137.2398214,0.785402103,216.700411
167,53.24854107,113.7420369,74.00070412,1.698192713,137.6839277,0.786196954,216.3271105
168,53.34281316,114.0258065,74.17192725,1.698546675,138.832281,0.784015365,216.4619472
169,53.43911713,114.3138829,74.34523589,1.822561763,139.2849782,0.77985788,216.8050365
170,53.537467,114.8063134,74.52067679,1.684638084,139.8421169,0.777725047,216.4564901
171,53.73787517,115.303143,74.79829679,1.702375686,139.9037944,0.779617415,217.5164159
172,53.94035236,115.9044136,74.77814277,1.734974554,140.4701085,0.779535534,219.3849172
173,54.14490751,116.5101643,75.06026158,1.733234608,141.7411568,0.780479956,221.7620928
174,54.35154768,117.120431,75.54469995,1.725955704,142.5170366,0.78045123,223.5480362
175,54.46027799,117.5352459,75.83150441,1.723137627,143.2978448,0.778449902,225.2428355
176,54.67110151,117.9546379,75.82072118,1.715180094,143.8836777,0.77747652,226.7465727
177,54.78401919,118.6786318,75.91239612,1.774082746,144.1746308,0.779531623,229.1593236
178,55.09902975,119.2072487,74.90657458,1.726645153,144.7707986,0.783615748,231.381157
179,55.21612963,119.940505,76.20330132,1.724866807,145.8722743,0.787729425,234.6121348
180,55.43531289,120.178413,76.90262041,1.749147124,146.3791497,0.789873176,236.6523109
181,55.45657114,120.3209802,77.10457508,1.738285441,145.9915148,0.793047516,236.7017313
182,55.5798935,120.2682092,77.20920763,1.743081013,144.6094578,0.795252946,236.4604336
183,55.60526646,120.1200977,77.31655928,1.737533017,143.5330645,0.79648996,236.9284462
184,55.73267389,120.0766379,77.32667008,1.810440546,142.3624184,0.796759036,237.4057885
185,55.86209695,120.1378169,77.33957872,1.80820261,142.1975999,0.798060637,236.9924697
186,55.99351403,120.2036159,77.15532242,1.764418139,142.3386868,0.800395211,236.8884893
187,56.02690073,120.3740105,77.17393681,1.748685979,142.6857531,0.799763189,237.7938359
188,56.26222979,120.6489703,77.19545573,1.776604891,143.0388693,0.800164978,239.0084872
189,56.3994711,120.8284589,77.31991112,1.778973555,142.998102,0.801600969,239.3324097
190,56.53859163,121.1124336,77.54733284,1.767790571,143.0635134,0.804071526,239.8655582
191,56.67955543,121.4008455,77.77774854,1.776654456,143.3351611,0.805576989,240.4078752
192,56.82232364,121.593639,77.91118347,1.853963646,143.7130976,0.809117671,241.0592914
193,56.86685445,121.8907523,77.84766034,1.7945165,143.6973703,0.813693857,240.7197245
194,57.01310316,122.1921169,77.78719915,1.813911301,144.2880208,0.814305799,241.0890795
195,57.06102215,122.0976575,77.62981703,1.776146255,144.9850849,0.816953719,239.9672482
196,57.11056093,122.3072922,77.57552808,1.912019497,144.4885918,0.819637803,239.0541093
197,57.26166617,122.4209325,77.7243432,1.849129089,144.3985643,0.8233582,239.0495279
198,57.31428176,122.5384829,77.57626992,1.852273029,144.615018,0.826115023,238.2533556
199,57.46834886,122.6598416,77.63131228,1.821049248,144.8379615,0.824908341,237.7654303
200,57.52380593,122.5848999,77.28947062,1.840655615,145.6673953,0.819738184,237.1855761
201,57.58058888,122.7135425,76.85074149,1.838689944,145.8033123,0.820604537,235.5136036
202,57.63863108,123.0456478,76.81511743,1.822749993,146.545697,0.821507338,234.9493095
203,57.7978635,123.4810876,76.88258692,1.829233469,147.2945254,0.82344648,235.392477
204,57.95821481,123.9197277,77.35313415,1.902538034,148.1497645,0.822421805,236.0428758
205,58.11961148,124.2614275,77.72673897,1.871461308,148.6113724,0.824433106,236.4002623
206,58.28197791,124.6060409,78.20337674,1.861200873,149.0792977,0.825480123,236.6643798
207,58.44523656,125.0534157,78.48301823,1.85975428,149.6534796,0.825562542,237.4349587
208,58.7093081,125.6033947,78.8656295,1.932719049,150.1338473,0.828679996,238.6117172
209,58.97411154,126.3558149,79.35117187,1.920092681,150.8203204,0.833832061,240.494361
210,59.13956438,126.9105089,79.23960177,1.858272655,152.2128079,0.836018258,242.0825843
211,59.3055828,127.2673043,78.73087077,1.87405644,153.1112092,0.840238049,242.77607
212,59.47208181,127.6260245,79.32492546,1.933441497,153.3154128,0.843490839,243.1744904
213,59.6389754,127.7864889,79.52170747,1.950425282,153.0252973,0.846775975,243.3775074
214,59.70617676,127.9485132,79.62115342,1.944205256,152.7407307,0.848092745,243.5847733
215,59.8735984,128.2119098,79.52319498,1.893578888,152.7615705,0.849440377,244.3959318
216,60.14115241,128.3764881,79.82775881,1.894943657,152.987664,0.848818042,245.9106179
217,60.20875057,128.6420552,79.83476668,1.913497064,153.2188483,0.851224853,246.9284593
218,60.37630458,129.0084157,79.84413548,1.913236629,152.8549503,0.851659864,248.2490769
219,60.54372622,129.175373,79.85577733,1.915359903,152.6957869,0.854122073,249.5720854
220,60.71092758,129.5427288,80.06959964,1.945864468,152.8411653,0.853610423,250.9970944
221,60.87782117,129.710284,79.18550525,1.923547944,152.890883,0.856123801,252.1237091
222,61.14432018,130.3778392,78.80339256,1.951207993,153.8447285,0.85966104,254.6515313
223,61.3103386,131.145195,80.02315568,1.932442322,155.0024812,0.863220926,257.58016
224,61.57579144,131.8121523,80.94468461,1.94844869,156.263912,0.86580219,260.3091922
225,61.84059488,132.4785129,81.66786543,1.938424908,157.5287835,0.871403519,262.2382245
226,62.00466642,132.8440799,81.89258051,1.974768848,158.7968509,0.875023555,263.5668531
227,62.06792507,133.0086582,81.91870872,1.95267844,159.1678616,0.877660896,262.6946753
228,62.1302915,133.0720548,81.54612569,1.964551682,158.9415568,0.880314101,261.7212901
229,62.19168817,133.0340791,81.77470407,1.991186636,158.4176711,0.882981693,260.9462991
230,62.35203948,133.1945435,81.2043138,1.958181437,158.3959337,0.88566216,260.4693076
231,62.4112719,133.3532637,81.43482238,1.973534291,158.6760685,0.886353962,260.7899252
232,62.5693141,133.6100591,80.8660952,2.048843481,159.1577952,0.88905553,261.5077666
233,62.72609705,134.1647531,81.99799582,2.012107366,159.1408295,0.891765272,263.3224527
234,62.98155412,134.8171734,82.9303863,1.986924382,160.1248842,0.892481577,265.8336111
235,63.23562122,135.4671523,82.56312752,1.987693047,161.6096695,0.893202819,268.3408771
236,63.38823681,136.0145271,81.99607953,2.030411958,162.7948938,0.894927358,270.0438941
237,63.53934205,136.5591405,82.52910186,1.972279798,163.8802646,0.896653548,270.9423145
238,63.78888083,137.2008403,83.86205387,1.994495327,164.5654889,0.900379737,272.0358002
239,63.93679982,137.5394804,84.89479509,2.016657392,165.0502742,0.903104277,272.9240235
240,64.08304853,137.8749202,85.32718557,2.00516492,165.2343289,0.906825518,273.5066673
241,64.22757934,138.4070255,84.55908619,2.015616924,165.5173632,0.909541823,275.0834258
