time,TsPreOut_abnormal,TpreIn_abnormal,Texh_abnormal,PAw_abnormal,TsEcoOut_abnormal,PAs0_abnormal,Ts0_abnormal
142,49.27682812662313,119.49589669271285,59.40783142531871,1.6721859220807875,152.58847049794122,0.7495275862323098,179.68210784073756
143,49.297047925713485,119.1288090928131,59.56344481929927,1.6720672053616057,152.27802223418118,0.7521964015508548,178.9213188655554
144,49.31795277603303,118.5629052419813,59.62061500281621,1.6611716486485313,152.3704023776279,0.7548842361047335,178.564628582178
145,49.23956419992655,118.29822582268007,59.679375999021175,1.644299983453197,152.3656898397421,0.7555915204454628,177.9121368869902
146,49.26190427604459,118.13481277431248,59.83976198003924,1.6434529604172834,152.26396503136107,0.7533186879417433,177.56394477665003
147,49.284995645007086,118.07270932139615,59.80180722558042,1.6466313495232403,152.36530984161183,0.752066174310343,177.42015426681755
148,49.20886151440468,117.91196000151467,59.8655460787116,1.6582359402834925,152.16980761238887,0.7508344171120096,177.38086830340487
149,49.1335256630697,117.7526106929589,59.93101289871689,1.658267541905849,151.87754310811462,0.7516238552113513,177.4461906660441
150,49.159012444544864,117.59470864196251,59.99824201098048,1.6667269834326983,151.68860248049486,0.7524349281996938,177.4162258634727
151,49.18534678967385,117.53830248942876,59.96726765383301,1.668415113851438,151.50307322797167,0.7532680757799821,177.59107902054595
152,49.11255420823377,118.08344229703715,60.03812392231025,1.6473328021734495,151.52104414957265,0.7581237371128824,177.87085575659208
153,49.14066078952577,118.33017957260948,60.11084470878191,1.6462809374787866,152.6426052928483,0.7620023501233248,178.35566205483897
154,49.1696932018356,118.27856729460625,60.28546364041835,1.6404604289236124,152.86784789558513,0.7649043507668435,178.64560412265433
155,49.19967869067215,118.02865993561456,60.26201401347381,1.6786722057072618,153.39686432097957,0.7658301722551751,178.84078824235857
156,49.130645075687745,117.38051348467864,60.34052872437725,1.7005172169956773,152.72974798595482,0.767780244240727,178.94132061238864
157,49.062620746179824,116.9341854683135,60.42104019763505,1.7163964317978193,151.56659328230307,0.7687549919596584,178.94730717861455
158,48.995634655070006,116.68973497003226,60.40358031056444,1.6883108387915071,151.1074954903363,0.769754835333489,179.05885345563536
159,48.92971631125223,116.54722264820539,60.58818031489226,1.6590614460950155,151.15255068473178,0.7717801880293277,179.37606433791183
160,48.96489577019813,116.6067107520591,60.574870755270574,1.6478492809806122,151.80185563226397,0.7748314564790025,179.59904390062582
161,49.0012036227043,116.66826313560843,60.66368138477887,1.6598753895260971,152.05550768112073,0.7769090388575874,179.9278951901923
162,49.03867098166255,116.73194526930763,60.75464107750186,1.6899408362002781,152.11360464151252,0.7790133240220452,180.2627200043925
163,49.077329466731264,116.7978242491883,60.94777773829253,1.7148467033782053,152.1762446572943,0.784144690410948,180.60361866213924
164,49.117211186783315,116.36596880324299,60.943118209851434,1.7265940907818866,152.34352606833582,0.7873035049064911,180.95068976293584
165,49.05834872000341,116.03644929479856,61.04068817727632,1.709184114842105,151.91554726339362,0.7894901216602934,181.204029936142
166,49.10077509150584,115.90933772261073,61.14051207025948,1.682217907976893,151.79240652325873,0.7887048808847583,181.36373358021717
167,49.044523748342385,115.78470771739794,61.242612963134974,1.6752966177821453,151.77420185398,0.7899481076120748,181.62989259217306
168,49.08962853176888,115.96263453451931,61.24701247300324,1.670021406129818,152.16103080998997,0.790220110423249,181.9025960875322
169,49.13612364663907,115.8431950424881,61.353730656186656,1.6995934481691315,152.35299030699278,0.7905211801498817,182.08193011115827
170,49.184043627794686,115.92646770699977,61.46278590329597,1.7348139312262043,152.65017642451,0.7918515885517444,182.36797733939693
171,49.2334233033221,116.01253257013988,61.67419483321475,1.745284053597564,152.85268419801935,0.7952115869735457,182.76081677404272
172,49.284297754547985,115.90147122442595,61.78797218633575,1.7218050232330468,153.36060740066677,0.7946014049846347,183.06052342872673
173,49.23670227264991,115.69336678132483,61.80413071741049,1.705178056303679,153.77403831458022,0.7950212490057383,183.2671680084039
174,49.19067231176155,115.28830383387621,61.82268108839959,1.6758043756502687,153.69306749186757,0.7904713009271854,183.28081658270298
175,49.14624343845823,114.58636841304317,61.84363176173837,1.684885209108586,152.917783505437,0.7849517167234257,183.40153025399064
176,49.00345127751465,113.98764793740062,61.76698889445696,1.7248217877072312,151.74827268984333,0.7804626250689986,183.32936482109147
177,48.962331453835155,113.49223115576544,61.89275623361929,1.7292153437345288,150.88461887242676,0.7760041259614563,183.36437043969417
178,49.022919530466,113.40020808236497,61.92093501356797,1.726067108671091,150.22690309508474,0.7765762893570637,183.40659128056794
179,49.08525094261033,113.51166992413617,62.05152385548378,1.7209783109850476,150.07520332709095,0.778179153825429,183.75606518680115
180,49.14936092757926,113.92670899974428,62.184518669787806,1.6987501737873343,150.9295941694554,0.7768127252295041,184.01282333136592
181,49.215284450626534,114.3454186499097,62.319912561931666,1.6849839123449117,151.99014655140283,0.7784769754376742,184.3768898763995
182,49.283056126630655,114.76789313863294,62.457695742135684,1.6876807314502973,153.1569274196328,0.7791718410749037,184.74828163567759
183,49.352710137606216,115.19422754491227,62.59785543964663,1.713241822646388,154.1299994211152,0.7808972223201152,185.1270077418365
184,49.424280146046044,115.82451764455581,62.740375822094904,1.7404683613062046,154.60942058026637,0.7856529817571682,185.91306931997718
185,49.597799204117656,116.35885978170101,62.985237920536065,1.7701615035679044,155.495243971446,0.7904389432869345,186.6064591693534
186,49.77329965876124,116.5973507296681,63.23241956076228,1.7767223831262005,156.58751738781018,0.7942548911080664,187.20716145491076
187,49.85081305276232,116.74008754079306,63.4818953014663,1.7713521078821906,157.48628300765358,0.7971005687741046,187.61515141049733
188,50.030370021899856,116.98716738490839,63.633636379832694,1.7464517564545097,158.29157705946818,0.7979756783345618,188.0303950556122
189,50.112000188300414,116.93868737616626,63.78761066511911,1.734822374555741,158.90342948704358,0.7968798795675578,188.3528489275938
190,50.09573205016063,116.894744387932,63.943782620772886,1.7360649712390583,159.02186361602597,0.7968127893114656,188.58245983117357
191,50.181592868033654,117.05543485551227,64.10211327560664,1.7613805150212276,159.04689582344432,0.7967739809028423,188.91916460733012
192,50.169608547910364,117.22085456652597,64.16256020452911,1.7635699298892693,158.67853521179848,0.7997629837276705,189.36288992337836
193,50.259803521362954,117.59109843877405,64.3250775192953,1.7738340911993433,158.51678328938533,0.7997792828926272,189.8135520862087
194,50.35220062305672,117.86626028551969,64.48961586970272,1.7773738214777166,158.66163365861527,0.8008223190227157,190.27105688055994
195,50.44682096597488,118.04643256815127,64.65612245561789,1.770989886135027,158.91307171413723,0.8028914881911472,190.73529943416054
196,50.543683814741975,118.43170613626799,64.82454105017018,1.7490829891064361,159.27107435265,0.8029861419868434,191.2061641115059
197,50.6428064574719,118.72216995530225,64.99481203439767,1.736053768431688,159.83560969632677,0.8051055877243545,191.7835244379585
198,50.744204076608156,119.21791082187383,65.16687244357308,1.7463027917905203,160.40663683181552,0.8052490888003373,192.26724305575556
199,50.84788961926504,119.71901306715827,65.34065602537768,1.7866305520103152,161.4841055668032,0.8064158652000329,192.85717171339235
200,51.0538736676193,120.12555824864592,65.51609331002528,1.7938374625643148,162.26795620614294,0.8106050941564195,193.35315128971322
201,51.16216430994173,120.63762483076864,65.79311169237205,1.8123238530801342,162.95811934953755,0.8138159109638966,193.85501185389046
202,51.27276701289682,120.95528785497812,65.97163552597576,1.812889964879689,163.254515712754,0.8150474099474958,194.3625727623022
203,51.38568449577544,121.27861859997182,66.15158622899608,1.8071359465729664,163.85705597430558,0.8162986455877024,194.87564279313574
204,51.50091660735978,121.50768423288115,66.33288240175254,1.7778618497293304,164.36564064948294,0.8175686338000309,195.39402031934418
205,51.61846020615151,121.94254745235867,66.51543995568105,1.7498676246512088,165.08015999354362,0.818856353367538,196.01749352037035
206,51.7383090447221,122.78326612462831,66.69917225335445,1.771553116276051,165.9004939357754,0.8221607475234591,196.94584063282863
207,51.96045365896808,123.22989291369271,66.88399025915689,1.81251806023338,166.9265120460398,0.8254807256801723,197.57883024009945
208,52.0848812630737,123.38247490702399,67.16980270012766,1.839162079084523,167.55807353526978,0.8298151652996925,198.0162216005485
209,52.21157565099726,123.64105323819828,67.25651623641815,1.847484678773201,167.49502729124868,0.8321629138999187,198.45776501383332
210,52.44051710530603,123.90566270806744,67.54403564073596,1.857885245315572,167.53721195082773,0.835522791189893,199.0032022245063
211,52.57168231418639,124.17633140619388,67.73226398608436,1.8475630417585134,168.0844560095559,0.8358935913263994,199.55226686186813
212,52.705044297451565,124.35308033440342,67.92110284104352,1.8213172054349014,168.63657796949317,0.8362740852833365,200.10468491477235
213,52.84057234235674,124.63592303443579,68.11045247178318,1.8127467455443695,168.99338652576,0.834663023324461,200.66017523983075
214,52.978231950012116,125.32486522179053,68.30021204994503,1.8246505410874838,169.15468079214656,0.8400591375693127,201.8184501012253
215,53.31798479315658,126.31990442797604,68.69027986548811,1.8566273391804697,170.42025056585857,0.8424611446414225,203.0792157400972
216,53.559788686018656,126.82102965346999,68.88055354355198,1.8734757537765292,171.58987663122588,0.8448677483872666,203.5421729712602
217,53.80359756694745,127.22822103378645,69.17093026436112,1.8839942648183996,172.2633311019354,0.8482776426538822,204.00701780477422
218,53.949361494443146,127.64144952111928,69.36130698517027,1.8861812178451272,172.3403778010856,0.8526895141125945,204.37344208972394
219,54.097026657155794,127.76067658408935,69.55158066323413,1.873234824074058,172.4207726780871,0.8571020451159477,205.04113417737085
220,54.24653539835153,127.98585392816165,69.74164847877721,1.8559531609767743,172.7042642611657,0.8615139165746601,206.0097796006939
221,54.39782625526824,128.91692323931912,69.83140805693904,1.849534173365167,173.19059414395676,0.8659238108412757,207.87906176720318
222,54.75083401369776,130.05381595357696,70.1207576876787,1.858775675001003,174.67949750441753,0.8713304145871198,209.04866266180355
223,55.00548977803993,130.4964530548953,70.30959654263785,1.908475350739281,175.5707036540322,0.8737324216592296,209.2182635564039
224,55.16172105697581,130.64474490399792,70.49782488798624,1.9030307592123554,176.06393661504347,0.8771285359040812,209.18754572291317
225,55.21945186480367,130.69859110052698,70.68534429230404,1.9080393360582946,176.25891572321765,0.8825174739452057,209.3561911462362
226,55.37860283837323,130.75788038085958,70.87205782859452,1.8818983976932464,176.3553562534414,0.8858979679021427,210.32388323388312
227,55.53909136944185,131.0224905537798,71.05787026956529,1.866605145623743,176.95297006525928,0.8892687680386491,211.19030751883287
228,55.70083175216218,131.39228847603906,71.2426882753677,1.8613566712909355,177.45146626529382,0.8906286453286234,211.95515235234686
229,55.86373534529534,131.66713006964898,71.42642057304109,1.8701499614347326,177.95055188334823,0.8929763939288498,212.61810958350983
230,56.02771074862805,132.046860382534,71.60897812696957,1.900981903961789,178.44993255887417,0.8943108335483698,213.17887522238175
231,56.192663992958316,132.33131369392797,71.79027429972601,1.9190492942972721,178.2493132344001,0.8966308117050829,213.63715008377628
232,56.258498742902546,132.620313665629,71.97022500274632,1.9247488421963932,178.34839885245452,0.8989352058610038,213.99264040883466
233,56.52511651166978,132.91367353993508,72.14874883635,1.927677178987864,178.44689505248905,0.904222925428511,214.44505846173885
234,56.69241688684659,133.21119638476682,72.32576721869674,1.9066308652177775,178.6445088643069,0.9104929136408396,215.09412309910067
235,56.8602977661408,133.31267538615234,72.40120450334433,1.9132063986589554,179.44094939453072,0.9117441492810461,215.4395603097736
236,56.92865560194503,133.1178941878978,72.47498808514888,1.9078002226476103,179.4359285027049,0.9149756482646453,215.48110372305845
237,57.09738565350227,133.52662727790835,72.64704849432428,1.9280087347062684,179.2291614637162,0.9201864650721222,216.11849508350747
238,57.16638224538808,133.9386404202518,72.71731947855173,1.9602282954093342,179.2203676133309,0.9253756940285087,216.75148469077828
239,57.335539030966274,134.05369113168553,72.985738073104,1.9900552374454858,179.5092709737917,0.9235424704282044,216.97983180323655
240,57.50474925943017,134.07152920099173,73.05224465901915,1.9954858748292965,179.6956008565828,0.9206859715041872,216.90330500426273
241,57.573906045008364,134.4918972490977,73.31678300942653,1.9557165122131075,180.27909243966144,0.9198054172416982,217.22168253047113
242,57.74290263689417,135.31453132759836,73.37930032419268,1.9387434542492592,181.45948731666294,0.9199000710373941,217.73475256130462
243,58.011632688451414,136.03916155295207,73.53974725311512,1.9437630149523248,182.83653401581324,0.9199692402058255,218.24231346971632
244,58.17999052425564,136.8655127732943,73.69807790794886,1.967571527010983,184.40998848652282,0.9210122763359142,218.74417403389356
245,58.347871403549874,138.19330526451094,73.85424986360259,2.0197653509996383,185.17961455189015,0.9250285755008708,219.54015361021442
246,58.61517177872669,139.022255451935,74.10822414888898,2.0067408844408168,186.84518432560222,0.9270175783256989,219.93008226785116
247,58.78178954749393,139.45207665378908,74.35996522725534,2.0164945706707305,187.30647859198882,0.9269787699170755,220.1138008856482
248,58.94762429743817,139.8824798422832,74.50944096795932,2.0190229074622015,187.76328714825573,0.9269116796609832,220.39116121210077
249,59.11257754176844,140.61317441810826,74.6566226081855,1.9935224553613229,188.21540910819303,0.928815880893979,221.16202588944608
250,59.37655294510116,141.44386899393328,74.80148470662662,1.9859898456968064,188.6626531669213,0.930690990454436,222.12626844304665
